,Country Code,Year,Agriculture,Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,High-tech exports,Industry,Manufacturing,NY.GDP.MINR.RT.ZS,NY.GDP.NGAS.RT.ZS,NY.GDP.PETR.RT.ZS,NY.GDP.TOTL.RT.ZS,Services
1207,CHL,2005,3.92221193789503,-0.188,17798.917,24.817,,34.0353024141328,12.8191999709241,9.27535102760256,0.0355430214805236,0.0466681498310735,9.79630843278012,52.1481091980374
1208,CHL,2006,3.71204514365714,-0.169,18685.928,26.239,,38.684729192628,11.6836771075447,16.8703851667569,0.0384461522535262,0.0305200002965691,17.3488493708667,48.4126070132585
1209,CHL,2007,3.55057108879902,-0.327,19449.357,27.261,7.82187491104015,37.4665970166252,10.6421663942592,16.5646131991133,0.0395838125596647,0.0244412955141765,17.1517567156625,49.5481523450583
1210,CHL,2008,3.42443226132978,-0.335,19968.979,25.722,6.55905205616484,31.9839914243068,9.97400639751951,13.0984754101501,0.0413250084352478,0.0394143420844663,13.8254393455321,54.4485312368393
1211,CHL,2009,3.69712695588486,-0.386,19531.285,20.717,6.60527531133329,31.8892011542261,10.261159884544,8.12539086996139,0.0505988665683244,0.0241963153528489,8.79204050030603,55.5112499818484
1212,CHL,2010,3.47828463189786,-0.329,20452.653,23.104,6.23958186648753,33.4669030156191,9.88717399049902,11.317663311545,0.0282523464279479,0.0177167005915164,11.9881628362203,53.8127811770917
1213,CHL,2011,3.62618323583881,-0.252,21486.074,24.313,5.1208381746501,32.4417542348483,9.90905378555266,11.524686737595,0.0440500118610045,0.0202996901928584,12.1645185437385,54.3697640865635
1214,CHL,2012,3.27493353961752,-0.356,22561.049,23.772,5.4362793557559,30.5583003272184,9.82773286927817,8.45777139773805,0.0362681843736354,0.0339242699071752,9.05442637303188,56.2982132532287
1215,CHL,2013,3.47337532789926,-0.289,23084.61,22.643,6.69462231509352,29.4304373078105,9.98503250354271,7.00031067490142,0.0300928851237097,0.0371419227856785,7.66232423505302,57.2209852364053
1216,CHL,2014,3.94662062999462,-0.386,23266.306,22.356,7.09179365119211,28.9028670653185,9.9204651623778,6.15970096777187,0.0237423341784095,0.0299545823134528,6.87780503013052,57.1528758804213
1217,CHL,2015,3.7094042753649,-0.366,23523.903,22.939,6.72253052606446,27.8806404106495,10.3988647875082,3.28771652306778,0.0163761783716805,0.00702175038442219,4.04461870413776,58.3447093583013
1218,CHL,2016,4.19908937129196,-0.398,23678.408,22.706,8.42437955941115,26.7795650481896,9.70592487599938,2.42915567711849,0.00818465808036596,0.00716567782254964,3.20569572328577,58.9826363326027
1219,CHL,2017,4.28097161377037,-0.421,23671.478,22.865,7.1060964752424,27.3811560671383,9.16084501940209,4.40604754508335,0.0100470032058539,0.00833339168997084,5.30261792520974,58.2768071532191
1220,CHL,2018,3.92743592461123,-0.358,24179.863,24.133,6.91141099413123,27.8615227739821,9.60421381916072,4.99157894253016,0.0228131047345746,0.0122096396579944,5.83707726201581,58.0012686596891
1221,CHL,2019,3.987812171379,-0.413,23880.123,23.767,7.63288202076965,27.1184422429165,8.96909548434668,1.75323566107489,0.0313384615447608,0.01138461169495,2.56889266052365,58.8831754600692
1222,CHL,2020,4.04542684409947,-0.382,22008.646,21.993,15.9750583433893,29.8295676046618,8.99628171941755,4.60239970949196,0.0143455551337787,0.00734834195127083,5.48716936741024,56.3446145785556
1223,CHL,2021,3.50586436813615,-0.502,24229.091,26.074,12.4417748590856,30.860053303873,8.53055034005302,16.2274265774554,0.0213598763535539,0.0126983242549898,16.9044168802743,54.9981243742139
1224,CHL,2022,3.23467925849162,-0.526,24540.593,28.0,6.93672684116693,31.0330474006021,9.47546946435641,,,,,55.3720887582081
1225,CHL,2023,3.49022733362425,-0.605,24431.241,24.708,10.7195633423709,28.8030257311404,9.40633654861343,,,,,57.6027444991353
1226,CHL,2024,3.91236351235161,,24760.003,25.802,,30.0858422756464,9.01046913453608,,,,,56.0774691835569
1227,CHN,1990,26.5326691193891,,1413.1,17.488,,40.9532139003469,,0.376864557442531,0.137794047610542,5.54445902741075,8.63870038140403,32.5141726953505
1228,CHN,1991,23.962990054778,,1520.403,15.599,,41.3647026718439,,0.742892477567943,0.1124132027329,3.02704993378969,6.08171887067132,34.6723513766996
1229,CHN,1992,21.2498856848723,,1717.489,13.525,,42.9556871107431,,0.68941916565197,0.110443553541784,2.96010199129732,5.33846886521972,35.7944137516669
1230,CHN,1993,19.2285186084752,,1933.654,12.634,,45.9877158881844,,0.523713114155201,0.131100101339435,2.81111820572631,4.4490741652727,34.7839317470554
1231,CHN,1994,19.384707585823,,2161.272,10.779,,45.9507266148475,,0.444568832397725,0.123497618029488,1.9160808560853,3.28088501510221,34.6646282811662
1232,CHN,1995,19.49813596726,0.401,2373.174,10.225,,46.5158329099716,,0.317944090455996,0.100748559616033,1.62342401977579,3.26699888521005,33.9860566363987
1233,CHN,1996,19.2192456606094,0.472,2581.59,10.355,,46.8452924072089,,0.238792079367953,0.11848025821498,1.84232152309017,3.00480163840847,33.9354609988007
1234,CHN,1997,17.7815242281084,0.446,2792.097,10.893,,46.7996577986912,,0.23416085353456,0.123887552681035,1.44303352016986,2.39155664717565,35.4188843876597
1235,CHN,1998,17.0254631760262,0.454,2984.049,11.647,,45.4411323152105,,0.4381486529878,0.0857852995104412,0.634591601254742,1.71539063096113,37.5334686637807
1236,CHN,1999,15.921591740544,0.488,3187.053,12.702,,44.9555391671381,,0.337011065325236,0.0962944519710737,1.08727720069319,1.84532736658367,39.1228171930281
1237,CHN,2000,14.5272519499825,0.589,3430.959,13.422,,45.0738315177586,,0.143065124667862,0.14650852993033,2.03905175243341,2.6977401923859,40.398939477991
1238,CHN,2001,13.8221069560341,0.612,3690.639,14.844,,44.276543602601,,0.124862064663083,0.134243959482196,1.32058497741337,2.59237672666031,41.9013296504106
1239,CHN,2002,13.1294938258189,0.629,4001.128,15.581,,43.8758028122184,,0.127806840215127,0.114450402325318,1.24409369454799,1.95629636692387,42.9947150275034
1240,CHN,2003,12.1757600914927,0.581,4375.732,15.834,,44.9827621327146,,0.137301920518456,0.134315827720248,1.28559248986066,2.01790669504299,42.8414813603076
1241,CHN,2004,12.7288429360401,0.655,4790.101,16.359,,45.2328326582556,31.5101594673259,0.263034043120524,0.156262243265364,1.63506369666261,4.72487591845752,42.0383247680055
1242,CHN,2005,11.4828123533826,0.723,5304.324,16.865,,46.3816216984585,31.6564574964127,0.719382293325194,0.164824325904146,2.23061473485701,5.10277288536313,42.1355659992365
1243,CHN,2006,10.4758623658001,0.816,5947.033,17.195,,46.8865028592172,31.9945213596647,1.17112949883967,0.142534786756028,2.2255244607283,5.52119781017524,42.6376503739806
1244,CHN,2007,10.0934194559262,0.832,6759.277,18.21,30.2374939097036,46.1852362301075,31.9005932714931,2.15745853560002,0.125539522363848,1.75983053566581,6.32787936346715,43.7213258311976
1245,CHN,2008,10.0099770734138,0.917,7370.108,22.5,29.4319344493349,46.2364191302482,31.6169791482305,2.36221058764274,0.117610932160963,1.9902860340032,9.6484135442271,43.7535960098397
1246,CHN,2009,9.47299581661597,0.943,8027.091,23.904,31.9775769727453,45.1788587231356,31.0611528606438,0.996362930664087,0.11303728959797,0.899050539990343,3.91782120825988,45.3481536809041
1247,CHN,2010,9.16649906130733,0.893,8836.395,24.732,32.1501169663397,45.7066207106778,31.0748956423241,2.02001128407646,0.114498931303681,1.22257362123247,6.2867264165298,45.126871988843
1248,CHN,2011,9.0338458593332,1.045,9621.154,27.021,30.5004796644425,45.8002054108107,31.5623565182378,2.33286209782444,0.111272165477375,1.54520918045373,7.68520289897261,45.1659405665759
1249,CHN,2012,8.96505673533992,1.076,10299.393,27.857,30.8618085179503,44.6820698165478,31.0143036500115,0.783715365961303,0.101496660091287,1.28348679227813,4.0884931932087,46.3528742639869
1250,CHN,2013,8.78442131602471,1.108,11034.449,27.728,31.5855813292794,43.3938707801605,30.1275021518721,0.604283761994796,0.0941454766793496,1.07614082250695,2.98307168349706,47.8217057140074
1251,CHN,2014,8.48242940933654,1.184,11770.838,28.207,29.7037271802947,42.2827157791092,29.8300397890826,0.358822126128755,0.125698597465449,0.888100390466572,2.31013480472694,49.2348611102851
1252,CHN,2015,8.22401359479525,1.107,12535.035,29.009,30.4312672747562,40.0475902161032,28.3889960582852,0.203345375101355,0.134795850990954,0.335243616051991,1.17476659078236,51.72839163487
1253,CHN,2016,7.90065017505416,1.108,13306.594,28.924,30.2545232296357,38.811156093921,27.5237594259275,0.185155152566946,0.104843531709252,0.245866848453772,1.0524740832802,53.2881936644189
1254,CHN,2017,7.32839239286042,1.159,14151.786,29.232,30.9118639785891,39.129944350895,27.5998559245177,0.235890375798972,0.106612708521095,0.313804041024999,1.31423766724865,53.541663396795
1255,CHN,2018,6.91714289236836,1.139,15050.183,28.993,31.5481478595353,38.9777001747097,27.34341880328,0.178921788137024,0.153295372359551,0.413038667779282,1.42518421392494,54.1051640361573
1256,CHN,2019,7.00621575788341,1.177,15893.004,28.051,30.8186302968419,37.7642333162735,26.2594662949297,0.272313304955158,0.160723457303557,0.298457754882779,1.26691367576973,55.2295599322538
1257,CHN,2020,7.54018198521241,1.194,16225.857,25.685,31.2766154241293,36.9115624066306,25.7441402732098,0.168349189697692,0.135539849767672,0.114304451775114,0.863774740928771,55.5482556415912
1258,CHN,2021,7.08935251618004,1.34,17590.899,26.641,30.2190732796596,38.0924722040717,26.9701216685139,0.510049245324858,0.210524604380993,0.308578757061099,1.70756488252672,54.8181795722183
1259,CHN,2022,7.14788692830171,1.299,18127.56,25.974,27.7650612563156,37.8945266620066,26.4237655920515,,,,,54.9575804271762
1260,CHN,2023,6.88951941080068,1.323,19082.239,26.784,26.5682136542881,36.7725030223561,25.4991668287269,,,,,56.3379775668432
1261,CHN,2024,6.77599881291286,,19976.737,26.196,,36.4756594453045,24.8692407436614,,,,,56.7483417417827
1262,CIV,1990,32.4984276683643,,4926.215,,,26.2672107632566,17.4505076054833,0.000578576008430695,,0.111829077867099,4.08956490608254,41.2343615683792
1263,CIV,1991,33.2939429328014,,4738.173,,,24.598463360669,16.577634038236,0.0,,0.0411260342677253,3.47748565263375,42.1075937065296
1264,CIV,1992,34.0096869237108,,4547.272,,,24.4419992901914,16.5831869926802,0.027459715250273,,0.21395748137054,3.46029006444351,41.5483137860978
1265,CIV,1993,28.2152062734036,,4131.011,,,22.7538925373307,15.4323260552114,0.0302548152341097,,0.231249910568653,3.38754855261651,49.0309011892656
1266,CIV,1994,25.2636305085389,,4017.705,,,21.0398239347669,14.7417900049573,0.0654345154290398,,0.263283893930115,5.29950791803271,53.6965455566941
1267,CIV,1995,24.727605801392,-0.737,4121.812,,,20.7680000059137,15.0492451707548,0.128619001646594,0.00697783111204245,0.230815868459038,5.16486501492941,54.5043941926943
1268,CIV,1996,16.526725263958,-0.886,4334.262,,,13.7159570722429,9.80285006702168,0.0,0.0579435908857458,0.380359773738748,3.10906315979616,36.9319707734694
1269,CIV,1997,15.1463001011509,-0.679,4424.158,14.423,,15.3610277897039,11.226710485998,0.0287402582201248,0.0411475004385256,0.319862757443427,2.79707040165525,34.4440812913609
1270,CIV,1998,15.5416187703162,-0.722,4482.09,13.868,,14.6421531392277,10.4106818313486,0.0,0.0549598172907061,0.101604151054954,2.46774712006096,34.0988794437297
1271,CIV,1999,15.2177670996904,-0.642,4427.978,12.4,,14.3674680263112,10.8702639777103,0.0,0.108854679545715,0.162964832198363,2.23064062431383,36.0002917193271
1272,CIV,2000,16.195154514693,-0.595,4215.844,12.047,,13.9368025202647,11.1544711278649,0.0,0.21648578432124,0.308013121439312,2.86211491053466,34.67687694007
1273,CIV,2001,17.2770975527184,-0.699,4103.623,12.138,,14.1786160309594,10.7672585033538,0.0,0.268183612174263,0.184450908626382,2.32208785748223,35.1831669144554
1274,CIV,2002,18.737314157226,-0.825,3923.017,12.461,,14.5005281247497,9.79702179289704,0.0,0.191211922520124,0.449871788392484,2.45890647990383,35.472387041315
1275,CIV,2003,20.7760202202729,-0.754,3762.11,11.414,,15.2123312134125,8.88995122139567,0.0123903278170218,0.161409274386099,0.547536157690114,2.64883554896755,36.198594385247
1276,CIV,2004,16.640018984398,-0.864,3702.581,12.47,,15.5260750475447,8.79290482659688,0.0,0.173819970816715,0.868358242832743,2.49321707811937,38.3730686607013
1277,CIV,2005,16.0651853584803,-0.876,3661.613,12.571,,16.2241764456125,10.2822652747136,0.0,0.126214192619765,2.12719162540331,3.71197677716882,38.8167783655946
1278,CIV,2006,15.9447949066292,-0.848,3613.786,13.427,,16.5839543942617,10.0288786056082,0.00907627499073501,0.407012042239876,3.70627347527892,5.60158447625658,37.9448192296392
1279,CIV,2007,15.5787463255399,-0.943,3575.339,14.454,,16.483170824856,10.3106092817882,0.0,0.274487306472778,2.92984750032697,4.9838724678869,38.7672870732728
1280,CIV,2008,16.1854841829726,-0.952,3564.337,14.38,15.3777754198188,17.4088361491375,10.2040236477777,0.110068813260895,0.307395693178292,3.23685198449427,5.56200251854781,37.7795452078374
1281,CIV,2009,15.2495816385759,-1.054,3577.925,13.384,12.474066589121,18.0163071461274,9.62769349501281,0.240205141462773,0.245314581949486,1.55323608726763,3.87323197312723,38.6653601228599
1282,CIV,2010,17.4889170707842,-0.951,3548.646,13.128,4.24784012817341,15.9765793754723,9.00191119633441,0.0937491381749339,0.283475786785777,1.97607516845206,4.33013803473931,37.8322011028794
1283,CIV,2011,18.4866714886447,-1.063,3282.42,10.308,16.6930089152371,16.7624007263304,9.2213557501251,0.654511620365384,0.362965532638359,2.38568766510419,5.53239950172039,34.0131352473082
1284,CIV,2012,16.3751498758861,-1.014,3537.863,13.865,8.97049962615032,17.7324551897287,10.3182515272799,0.530274437341492,0.393227820298858,2.01610713884301,5.36757176448081,39.6867369938255
1285,CIV,2013,15.3429019354945,-0.922,3758.425,14.236,4.35929659540354,18.9795295741683,11.8501855603565,0.368977123492966,0.320411424987291,1.32089224861062,4.15503587681362,38.8134449737706
1286,CIV,2014,15.2417555256185,-0.893,3975.277,13.645,11.3886788789026,19.8455486242141,12.2006998127999,0.351420911174992,0.319671081972001,0.691789500523942,3.41935511091434,37.3151438010014
1287,CIV,2015,18.3620416868752,-0.747,4206.526,14.46,7.2097220855326,20.1215578301808,11.4305990168412,0.361552777361383,0.261322774444977,0.366602851194199,3.07259669730878,54.1326121734967
1288,CIV,2016,17.4349684074971,-0.941,4382.895,14.602,8.59367223098391,20.820713814142,12.5430342990523,0.559881099662443,0.178681873738581,0.384370728252087,3.23053071841614,54.493573696894
1289,CIV,2017,16.9409871496938,-0.663,4576.89,14.835,7.01554066796367,19.8085626532407,11.2836181003932,0.400849571195147,0.186969561218541,0.811412807702894,3.38876801583982,55.7500354113374
1290,CIV,2018,17.8526014022659,-0.802,4665.104,14.656,6.55999280073843,19.1116818893978,11.2909843422326,0.455348393491403,0.253454611297185,0.930497052970617,3.10996909544373,55.6186479812729
1291,CIV,2019,15.6882063635315,-1.1,4840.268,14.978,11.2315188507649,21.6420400540965,12.3199684287316,0.574500241538047,0.218403089389861,0.857465003549306,2.95827158248838,54.9974768932861
1292,CIV,2020,16.9334154768944,-1.017,4738.693,14.951,5.11294024947147,20.7022034045474,12.0519433981248,0.724356662445554,0.177485744990039,0.371217181360166,2.59163858078542,55.5728121351951
1293,CIV,2021,16.1805529630135,-1.162,4932.32,15.694,3.86336645370502,22.1030350664638,13.3970815019321,2.50107699952363,0.309353155239366,0.70017290136454,4.73502206212113,54.1000329007516
1294,CIV,2022,16.5843332097616,-0.904,5124.276,15.004,3.55657032872416,23.0445423474416,12.8110776060833,,,,,52.9655573840158
1295,CIV,2023,15.2047488386085,-0.775,5290.701,16.022,4.41310726011773,22.9160447377737,13.252991852888,,,,,52.7041447353002
1296,CIV,2024,17.9226622402562,,5477.962,16.452,,22.1114422303475,12.9270928145545,,,,,53.87066142245
1297,CMR,1990,23.9948703358418,,3450.759,,,28.7550712814632,14.1762110330612,0.000143136032628421,0.0,8.68450877617334,11.9086296967309,44.887853600043
1298,CMR,1991,24.2590264744828,,3221.628,,,28.8815040373953,14.1668161732059,0.000274508830624769,0.0,4.65315901033898,7.76889322336422,44.6979222004118
1299,CMR,1992,26.5796651782489,,3030.997,,,25.1087528831179,13.9298346167876,0.0,0.0,4.7419927824119,7.80091581012743,45.7734791517349
1300,CMR,1993,18.2367271931746,,2849.381,,,29.1290806213851,16.9105868415537,0.0,0.0,3.08798938410601,5.29907362885666,47.4189946067316
1301,CMR,1994,19.60975420306,,2697.846,,,30.1027465971064,16.9515809361743,0.0,0.0,3.96666682607101,8.65495242504441,44.8316156284897
1302,CMR,1995,19.1448537215648,-1.083,2711.084,,,28.8844375605838,16.6691655018677,0.010297915241149,0.0,3.7645468556202,8.98379335404863,45.9120544140405
1303,CMR,1996,18.32231925338,-1.35,2766.781,,,29.826629188602,16.0131698127636,0.0323695377209902,0.0,4.21594793357001,9.19379916300563,45.107647324355
1304,CMR,1997,18.9678877806491,-1.157,2834.448,,,28.407483771746,15.7385124691562,0.0202518036215724,0.0,4.60078884361968,8.90970986050162,45.3112612711672
1305,CMR,1998,19.001000498789,-1.88,2892.222,,,27.5442174044136,15.3640978595003,0.0154146966487109,0.0,2.051675402548,5.51531751570534,45.5692727876606
1306,CMR,1999,18.9787903350983,-1.704,2927.735,,,27.4605534316155,15.4327495727127,0.0107622058372603,0.0,2.7393088165397,5.15124734114853,45.6788784946962
1307,CMR,2000,18.1177424642566,-1.482,2943.761,16.119,,28.4827009917297,14.7402693384168,0.0193819949111035,0.0,5.65350106318017,8.33574817486337,45.0294526824351
1308,CMR,2001,18.6209582669445,-1.55,2963.282,15.463,,26.1843316001578,14.5294467948212,0.0184512221716903,0.0,3.59717199204675,5.68439536844397,46.4356337030915
1309,CMR,2002,18.2716803952334,-1.232,3025.5,15.369,,27.4755881959079,15.5306950238032,0.0209055571751343,0.0,3.05284107934737,5.27982808459118,45.9507243180747
1310,CMR,2003,17.473784234889,-1.268,3092.787,13.724,,28.4233912786935,15.5805470862548,0.00824392638455723,0.0,2.31676395154355,5.0826805069134,45.9000169949749
1311,CMR,2004,17.5609527218813,-1.609,3208.163,12.953,,27.6768854698155,15.410790288914,0.0100498206680563,0.0,2.75939445890458,4.73178788679167,48.1104019430089
1312,CMR,2005,16.734176851979,-1.476,3160.419,15.456,,27.9657412557505,15.026144152072,0.0149995961676798,0.00212239577712391,5.28439433394488,7.39166566634719,48.1626860371302
1313,CMR,2006,15.6250817945247,-1.255,3183.781,40.718,,28.704565046287,15.1145771495117,0.039115141119154,0.00585559949313202,6.18342969188823,8.54390800832229,47.9296207330584
1314,CMR,2007,15.8575319059376,-0.805,3224.673,17.336,,27.1251768898711,15.2099676527559,0.0390110756046046,0.00493306401080332,6.03958891829607,8.98192175035093,49.1015543996337
1315,CMR,2008,16.0011918854665,-1.09,3226.823,17.912,,27.6000470998579,14.3056947684094,0.0441662425191704,0.00527683548042512,7.12107584128101,10.0769277835546,49.5994999231808
1316,CMR,2009,16.3871903453991,-1.017,3221.442,14.661,,26.5112531811637,14.8792991867479,0.0619603414591366,0.00447956662499743,3.18641938368574,5.82385438485316,50.6233092722091
1317,CMR,2010,17.2697108767217,-0.931,3226.116,14.254,,25.8445117305141,14.5199737898429,0.0721667406406687,0.0529414980109188,4.14191421736693,6.92041886170631,50.6327279323192
1318,CMR,2011,16.6973907363193,-0.669,3248.265,15.588,,25.7767597299444,15.1890862079643,0.107504320036144,0.049940575845557,5.25804310748538,8.16416608406496,51.7703818821919
1319,CMR,2012,16.6572401682217,-0.922,3303.246,15.756,,26.624872181086,15.532770064592,0.095786445422802,0.0951680418324432,5.26170344833076,8.40581417479506,50.7616920668838
1320,CMR,2013,16.7236611922507,-0.934,3374.99,15.653,3.20435302185327,26.7419459294765,15.2287357474586,0.0615594112069462,1.46664435257e-17,4.19597685270569,7.33302882488587,50.3174153036428
1321,CMR,2014,16.8258381780095,-0.747,3474.884,15.975,6.84155124571043,25.7078027839026,14.5140212331135,0.0436954410837232,0.122306805074881,3.67835628658685,7.03590731300358,50.4278201457651
1322,CMR,2015,17.2094159041593,-0.738,3572.366,15.823,4.85732535277837,25.0914880063978,14.3500581853268,0.0446758359983917,0.109547491948903,1.89664344480798,5.63563339959601,49.5603216890022
1323,CMR,2016,17.1926623891151,-1.079,3634.381,14.303,5.61841773540935,24.1821445706245,13.8415343692757,0.0547069367728853,0.075259562096555,1.55546940126434,5.36737216526029,50.4664605241712
1324,CMR,2017,16.6929418227731,-1.01,3665.118,14.503,6.01740401782352,24.2621952863109,13.7129455296811,0.0415320830954527,0.0955529946977523,2.19707562839754,6.08352640758934,50.3626877993823
1325,CMR,2018,16.4988006978593,-1.311,3714.217,15.545,7.02536411453841,24.6822312095632,13.6850154316949,0.0,0.356813520977837,2.78430133697793,6.10463986256462,50.4464488185533
1326,CMR,2019,16.8022835644401,-1.346,3743.317,15.421,5.11907584621214,23.826878053897,12.8257802062343,0.0,0.49071048227931,2.42269397588966,5.55584424286198,51.0268734763051
1327,CMR,2020,17.4968650540914,-1.066,3668.594,13.392,3.08382242415572,23.0380654380784,13.1809876103324,0.0,0.361296047441197,1.28058779283346,4.34202268521826,51.7619207732303
1328,CMR,2021,16.9592035415957,-1.143,3707.698,13.956,2.15123166966613,24.4925542356924,13.2966086416538,0.0,0.584760671391585,2.36159953238547,5.52598268395679,50.9412872338294
1329,CMR,2022,16.5461644132745,-1.278,3746.403,15.946,,27.1303593377196,13.3641819102017,,,,,49.4045983659894
1330,CMR,2023,17.2949410198251,-1.575,3800.268,15.975,,25.5334310202935,13.4874913854821,,,,,50.1846684999699
1331,CMR,2024,17.4421146760018,,3866.384,15.967,,25.6275930678948,13.9052416900226,,,,,49.9056423778692
1332,COD,1990,,,1910.253,,,,,6.59796069695133,0.0,2.06738083913538,20.0654594433289,
1333,COD,1991,,,1693.052,,,,0.0,1.0138162501562,0.0,1.0194588751419,13.3310087682815,
1334,COD,1992,,,1458.042,,,,,0.495761075956426,0.0,1.18085978623998,15.849972288394,
1335,COD,1993,,,1213.5,,,,,0.142035110748043,0.0,0.83847770505667,10.7154645334115,
1336,COD,1994,56.5440280393599,,1098.28,,,15.8719927254206,,0.275094631434153,0.0,1.38193909888382,23.5633733588919,26.7840057091636
1337,COD,1995,56.5439892558885,-1.348,1092.698,,,16.8640069743894,,0.365253823097639,0.0,1.80440473026036,36.2921410617751,25.7919973119541
1338,COD,1996,33.2619815378394,-1.335,1041.959,1.611,,32.3539577528642,8.83855851534866,0.301368882318591,0.0,2.19515258214803,36.2990334122152,33.5209202292819
1339,COD,1997,47.50000059375,-1.506,915.713,1.456,,21.250000265625,6.250000078125,0.196892316502676,0.0,1.8203081208374,32.2278074977846,29.9262491240781
1340,COD,1998,46.4999674321061,-1.804,862.969,1.236,,20.4456503112709,5.94300249194689,0.212448292720936,0.0,0.797078595749003,32.1829001126895,30.9862944672749
1341,COD,1999,52.3661649268665,-1.529,813.877,0.799,,18.7144488639215,5.01459736098321,0.35166289490923,0.0,1.73975706615301,28.4965787872588,28.2944718563066
1342,COD,2000,31.9723582652415,-0.978,725.884,0.637,,22.4057063027137,9.90831810404657,0.0774613162726291,0.0,0.862629545247728,7.51126046065517,44.5134186173392
1343,COD,2001,32.8709040200447,-1.47,690.515,2.985,,30.0162665475473,19.8076885846759,0.115803321235549,0.0,1.71728779678104,18.4200094895652,34.5450001204126
1344,COD,2002,26.5837793204992,-1.339,689.638,4.892,,32.6183368838049,21.2167905566391,0.12708365849521,0.0,1.45214336853988,18.8676859222972,38.0515982890655
1345,COD,2003,26.0538388066067,-1.401,712.58,4.944,,28.8579384069788,18.2984058567587,0.216470606221018,0.0,1.59353042142954,29.5533566420657,41.9888095470269
1346,COD,2004,23.8793594908244,-1.473,742.979,7.017,,31.7824234941503,17.6415058357846,0.405551757964498,0.0,2.13752329731202,24.0864214623167,40.173975662304
1347,COD,2005,21.5793822469407,-1.789,790.005,8.886,,31.7922104949414,16.4035332928282,1.52097033196487,0.0,2.66413154294407,23.7428655133964,43.4048639654043
1348,COD,2006,21.2100606488187,-1.625,804.029,9.439,,29.7345361457846,15.4725966135072,5.05804607329062,0.00513769571119614,2.58333183654341,24.0258161811706,44.5153498233737
1349,COD,2007,21.6022053014214,-1.601,844.786,9.191,,30.2069711450062,17.0060306925363,2.41940915087099,0.00855333648062325,2.54642184974013,25.7637080243213,43.5605755050461
1350,COD,2008,22.618679765419,-1.593,878.332,9.655,,33.2234553971698,14.9170319525162,4.34789395952976,0.00896323541592904,2.83293568116403,28.4584070916592,38.7267052485671
1351,COD,2009,23.6746666951049,-1.787,855.133,13.3,,33.0159156601163,18.8756819774588,3.809428143282,0.00813765944593777,1.37907393656144,28.261800820164,38.3532682752258
1352,COD,2010,21.4284911218888,-1.433,892.921,14.386,,38.6891499625549,16.2216485485429,6.41161516606728,0.00779976296726188,1.80606291179953,25.9608846428413,35.3774218132351
1353,COD,2011,20.9170760126737,-0.757,930.405,12.728,,40.9427375179796,15.3588924969631,9.3917398141362,0.00957307017895588,2.44284320183572,28.8830474855316,33.1142082932826
1354,COD,2012,20.4410607052288,-1.528,979.359,15.113,,40.2547563774492,15.3613486806409,7.62424604775848,,2.05735950238427,27.1229704627568,33.1820625960649
1355,COD,2013,19.3166676272701,-1.223,1040.149,13.697,,41.2863459650154,15.3852331886029,7.80936228605857,,1.5624595976329,25.746219512295,32.332378726185
1356,COD,2014,18.5625173135181,-1.617,1081.46,17.296,,42.9798478570155,15.5544134735981,6.96634515795802,0.000561016888275066,1.0574581164719,24.5568779878184,31.7014624720526
1357,COD,2015,18.3703885046444,-1.385,1114.662,15.887,2.60447930484844,41.7048638993049,17.1286572960911,3.2899447509583,0.00021856597277561,0.345534121829134,20.1093927301662,33.1043748112619
1358,COD,2016,18.5997536400957,-1.542,1083.521,13.451,0.310225164953757,41.1613816297449,18.2643923623571,2.46160219519804,4.59100664006211e-05,0.306678110044986,20.5721227000572,33.8274372506928
1359,COD,2017,19.7026974970704,-1.3,1087.499,11.09,0.18434368848256,55.884401703307,19.4870380833861,7.00172639884998,4.85414901302104e-05,0.659902410781335,24.7656558437341,33.7502929327982
1360,COD,2018,18.8873431860066,-1.76,1103.781,10.945,0.246252589446654,65.8764295078008,18.2135146576834,8.09288830144681,6.12298906058406e-05,0.783495113502667,18.4167757889728,33.1147221486582
1361,COD,2019,19.4349887070068,-1.095,1116.671,10.96,0.782215715734939,39.6519158406748,19.4779194527889,3.63527603517241,6.04172796864765e-05,0.629309383334329,12.7500585788424,35.8590391105819
1362,COD,2020,20.8834188843753,-1.593,1099.284,9.358,0.506820617005321,41.1337667085316,18.9912296625843,5.63458993212314,0.0,0.358850561150071,15.9281973313702,35.7076428949415
1363,COD,2021,19.0436301293451,-2.009,1128.884,12.032,0.0782346689876282,45.3420353474724,17.7208905234839,28.8127978039482,0.0,0.649836903019219,38.8272665239082,33.1828398597852
1364,COD,2022,17.7354847915643,-2.066,1189.247,16.947,0.723158681595087,47.7796330714614,17.0158128941144,,,,,30.2202394160882
1365,COD,2023,17.4398231813584,-1.907,1222.523,15.127,0.199611665225369,46.4169847284638,18.0036597946029,,,,,32.5689315896546
1366,COD,2024,17.0945553553233,,1239.67,14.605,,46.5851298323454,17.9760589586713,,,,,33.0103549918487
1367,COG,1990,12.8608923884514,,5047.707,26.334,,40.6430446194226,8.34645669291339,0.354261665293333,0.0,37.0679852946243,42.7260969986879,46.496062992126
1368,COG,1991,11.317809288409,,5076.35,22.885,,36.0348640561988,8.93716664498504,0.894608857748024,0.0,20.7037580261964,25.375432599605,52.6473266553922
1369,COG,1992,11.527563111798,,5145.327,20.082,,35.5100463678516,7.89541473467285,0.255693534297515,0.0,23.3587405950744,27.615953975567,52.9623905203503
